report_num,date,crime,location,address,city,state,lat,long,status
132926,10/25/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,DUNN STREET/NORTH OF 10TH, ,Bloomington,Indiana,,,
132922,10/25/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
132920,10/24/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,CROSSTOWN SHOP CTR, ,Bloomington,Indiana,,,
132916,10/24/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
132912,10/24/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,INDIANA AVENUE/SOUTH OF 1OTH STR, ,Bloomington,Indiana,,,Closed No Arrest
132906,10/23/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,GODFREY GRAD&EXEC CTR., ,Bloomington,Indiana,,,Closed No Arrest
132899,10/22/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10, ,Bloomington,Indiana,,,
132895,10/22/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,IMU PAY LOT #1, ,Bloomington,Indiana,,,Closed No Arrest
132866,10/19/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed No Arrest
132846,10/17/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed No Arrest
132843,10/17/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
132834,10/17/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,LAW LANE/EAST OF JORDAN AVE, ,Bloomington,Indiana,,,
132828,10/16/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ATWATER PARKING GARAGE, ,Bloomington,Indiana,,,Closed No Arrest
132825,10/16/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FOREST QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed No Arrest
132822,10/16/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN HALL, ,Bloomington,Indiana,,,Closed No Arrest
132815,10/15/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
132814,10/15/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN, ,Bloomington,Indiana,,,
132792,10/13/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,17TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed No Arrest
132774,10/11/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,CAMPUS DIV. GARAGE, ,Bloomington,Indiana,,,
132764,10/10/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN, ,Bloomington,Indiana,,,
132751,10/9/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MCNUTT QUAD BACK LOT, ,Bloomington,Indiana,,,Closed No Arrest
132748,10/9/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,INFORMATICS, ,Bloomington,Indiana,,,
132744,10/9/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WALNUT GROVE/NORTH OF 10TH, ,Bloomington,Indiana,,,
132740,10/8/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,OPTOMETRY CLINIC-E. 3rd St., ,Bloomington,Indiana,,,Closed No Arrest
132739,10/8/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,OPTOMETRY CLINIC-E. 3rd St., ,Bloomington,Indiana,,,
132738,10/8/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed No Arrest
132737,10/8/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/SOUTH OF 10, ,Bloomington,Indiana,,,
132735,10/8/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,HODGE HALL (BUSINESS BUILDING), ,Bloomington,Indiana,,,Closed No Arrest
132733,10/8/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed No Arrest
132726,10/7/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,CAMPUS VIEW PARKING LOT, ,Bloomington,Indiana,,,
132711,10/6/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,KAPPA SIGMA, ,Bloomington,Indiana,,,Closed No Arrest
132710,10/6/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,17TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
132709,10/6/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed No Arrest
132689,10/5/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,12TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
132673,10/4/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,TULIP TREE PARKING LOT, ,Bloomington,Indiana,,,
132653,10/3/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,DUNN STREET/NORTH OF 10TH, ,Bloomington,Indiana,,,Closed No Arrest
132651,10/3/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MCNUTT QUAD BACK LOT, ,Bloomington,Indiana,,,Closed No Arrest
132650,10/3/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed No Arrest
132646,10/2/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,BALLANTINE HALL PARKING GARAGE, ,Bloomington,Indiana,,,Closed No Arrest
132645,10/2/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
132644,10/2/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed No Arrest
132636,10/2/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,STONEBELT, ,Bloomington,Indiana,,,Closed No Arrest
132634,10/2/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
132613,9/30/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SERVICE BUILDING, ,Bloomington,Indiana,,,
132612,9/30/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,UNION STREET/NORTH OF 10TH, ,Bloomington,Indiana,,,Closed No Arrest
132610,9/30/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,UNION STREET/SOUTH OF 10TH, ,Bloomington,Indiana,,,Closed No Arrest
132604,9/29/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10, ,Bloomington,Indiana,,,
132590,9/28/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,TENTH STREET LOT, ,Bloomington,Indiana,,,
132583,9/28/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MEMORIAL STADIUM, ,Bloomington,Indiana,,,
132582,9/28/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,
132571,9/27/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,, ,Bloomington,Indiana,,,
132561,9/26/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WOODLAWN AVENUE/SOUTH OF, ,Bloomington,Indiana,,,
132556,9/26/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,17TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed No Arrest
132548,9/25/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
132543,9/24/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed No Arrest
132516,9/22/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,INFORMATICS, ,Bloomington,Indiana,,,
132513,9/22/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,OPTOMETRY, ,Bloomington,Indiana,,,Closed No Arrest
132504,9/21/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WALNUT GROVE/NORTH OF 10TH, ,Bloomington,Indiana,,,Closed No Arrest
132477,9/20/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,Closed No Arrest
132476,9/20/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
132474,9/20/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
132473,9/20/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,CAMPUS WAREHOUSE BLDG, ,Bloomington,Indiana,,,
132470,9/20/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,
132464,9/19/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,INDIANA AVENUE/NORTH OF 1OTH STR, ,Bloomington,Indiana,,,
132461,9/19/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed No Arrest
132454,9/18/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
132446,9/17/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,IUPD STATION, ,Bloomington,Indiana,,,
132443,9/17/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,INDIANA MEMORIAL UNION, ,Bloomington,Indiana,,,
132429,9/15/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ALPHA CHI OMEGA, ,Bloomington,Indiana,,,
132411,9/14/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,
132410,9/14/13 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
133392,11/30/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,LINGLEBACH LANE/EAST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
133388,11/30/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,IMU PAY LOT #1, ,Bloomington,Indiana,,,
133353,11/22/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,ATHLETIC/GREEN LOT, ,Bloomington,Indiana,,,
133323,11/20/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,DELTA UPSILON, ,Bloomington,Indiana,,,
133310,11/19/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed No Arrest
133264,11/16/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,IU FOUNDATION-TELEFUND, ,Bloomington,Indiana,,,
133239,11/14/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,WILLKIE PARKING LOT, ,Bloomington,Indiana,,,
133172,11/9/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,MCNUTT QUAD BACK LOT, ,Bloomington,Indiana,,,
133154,11/8/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,IMU PAY LOT #1, ,Bloomington,Indiana,,,
133138,11/7/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,CROSSTOWN SHOP CTR, ,Bloomington,Indiana,,,
133118,11/5/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,MEMORIAL HALL, ,Bloomington,Indiana,,,INACTIVE
133098,11/3/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,HENDERSON PARKING GARAGE, ,Bloomington,Indiana,,,
133041,11/1/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,ATWATER PARKING GARAGE, ,Bloomington,Indiana,,,
133033,11/1/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,MUSICAL ARTS CENTER, ,Bloomington,Indiana,,,
133017,10/31/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed By Arrest
132997,10/31/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed By Arrest
132991,10/30/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,DELTA GAMMA, ,Bloomington,Indiana,,,
132988,10/30/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
132967,10/29/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN, ,Bloomington,Indiana,,,
132942,10/26/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,FEE LANE PARKING GARAGE, ,Bloomington,Indiana,,,
132905,10/22/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,TENTH STREET LOT, ,Bloomington,Indiana,,,Closed By Arrest
132903,10/23/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,IUPD STATION, ,Bloomington,Indiana,,,Closed No Arrest
132856,10/18/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,JACOBS EAST STUDIO BUILDING, ,Bloomington,Indiana,,,Closed No Arrest
132844,10/17/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,FOSTER BACK LOT, ,Bloomington,Indiana,,,
132842,10/17/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,DELTA DELTA DELTA, ,Bloomington,Indiana,,,Closed No Arrest
132758,10/10/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,UNION STREET/SOUTH OF 10TH, ,Bloomington,Indiana,,,Closed By Arrest
132725,10/7/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,FOREST QUAD EAST LOT, ,Bloomington,Indiana,,,
132721,10/7/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,FEE LANE PARKING GARAGE, ,Bloomington,Indiana,,,
132670,10/4/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,ATHLETIC/WHITE LOT, ,Bloomington,Indiana,,,Closed No Arrest
132614,9/30/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,INDIANA MEMORIAL UNION, ,Bloomington,Indiana,,,Closed No Arrest
132607,9/29/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,POPLARS PARKING GARAGE, ,Bloomington,Indiana,,,Closed By Arrest
132570,9/27/13 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
132821,10/16/13 0:00,TRAFFIC HAZARD,ASSEMBLY HALL, ,Bloomington,Indiana,,,Closed No Arrest
133387,11/30/13 0:00,TRESPASS & MALICIOUS TRESPASS,STUDENT BUILDING, ,Bloomington,Indiana,,,Closed No Arrest
133386,11/30/13 0:00,TRESPASS & MALICIOUS TRESPASS,INDIANA MEMORIAL UNION, ,Bloomington,Indiana,,,Closed No Arrest
133368,11/24/13 0:00,TRESPASS & MALICIOUS TRESPASS,INDIANA MEMORIAL UNION, ,Bloomington,Indiana,,,Closed No Arrest
133327,11/20/13 0:00,TRESPASS & MALICIOUS TRESPASS,Spruce Hall, ,Bloomington,Indiana,,,Closed No Arrest
133159,11/9/13 0:00,TRESPASS & MALICIOUS TRESPASS,INDIANA MEMORIAL UNION, ,Bloomington,Indiana,,,Closed No Arrest
133145,11/8/13 0:00,TRESPASS & MALICIOUS TRESPASS,MCNUTT QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
133057,11/2/13 0:00,TRESPASS & MALICIOUS TRESPASS,BRISCOE QUAD, ,Bloomington,Indiana,,,Closed No Arrest
133028,10/31/13 0:00,TRESPASS & MALICIOUS TRESPASS,BRISCOE QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132990,10/30/13 0:00,TRESPASS & MALICIOUS TRESPASS,ALPHA EPSILON PHI, ,Bloomington,Indiana,,,Closed No Arrest
132858,10/18/13 0:00,TRESPASS & MALICIOUS TRESPASS,PSYCHOLOGY BUILDING, ,Bloomington,Indiana,,,Closed No Arrest
132780,10/11/13 0:00,TRESPASS & MALICIOUS TRESPASS,BETA THETA PI, ,Bloomington,Indiana,,,INACTIVE
132635,10/2/13 0:00,TRESPASS & MALICIOUS TRESPASS,Folklore Institute, ,Bloomington,Indiana,,,Closed No Arrest
132616,9/30/13 0:00,TRESPASS & MALICIOUS TRESPASS,ALL OTHER PARKING AREAS, ,Bloomington,Indiana,,,Closed No Arrest
132569,9/27/13 0:00,TRESPASS & MALICIOUS TRESPASS,WILLKIE NORTH, ,Bloomington,Indiana,,,Closed By Arrest
133403,12/1/13 0:00,VANDALISM MISCHIEF,JORDAN AVENUE/NORTH OF 10, ,Bloomington,Indiana,,,INACTIVE
133383,11/29/13 0:00,VANDALISM MISCHIEF,LAW LANE/WEST OF JORDAN AVE, ,Bloomington,Indiana,,,INACTIVE
133380,11/27/13 0:00,VANDALISM MISCHIEF,VON LEE LOT, ,Bloomington,Indiana,,,INACTIVE
133361,11/23/13 0:00,VANDALISM MISCHIEF,READ CENTER, ,Bloomington,Indiana,,,INACTIVE
133281,11/17/13 0:00,VANDALISM MISCHIEF,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,INACTIVE
133196,11/11/13 0:00,VANDALISM MISCHIEF,SIGMA NU, ,Bloomington,Indiana,,,INACTIVE
133184,11/10/13 0:00,VANDALISM MISCHIEF,FOSTER MAGEE HALL, ,Bloomington,Indiana,,,Closed By Arrest
133181,11/10/13 0:00,VANDALISM MISCHIEF,7TH STREET/EAST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
133162,11/9/13 0:00,VANDALISM MISCHIEF,815 N. JORDAN AVENUE, ,Bloomington,Indiana,,,CLOSED
133153,11/8/13 0:00,VANDALISM MISCHIEF,TENTH STREET LOT, ,Bloomington,Indiana,,,INACTIVE
133129,11/6/13 0:00,VANDALISM MISCHIEF,EVANS SCHOLARS, ,Bloomington,Indiana,,,INACTIVE
133100,11/3/13 0:00,VANDALISM MISCHIEF,EIGENMANN HALL, ,Bloomington,Indiana,,,INACTIVE
133035,11/1/13 0:00,VANDALISM MISCHIEF,ALPHA CHI OMEGA, ,Bloomington,Indiana,,,INACTIVE
132985,10/30/13 0:00,VANDALISM MISCHIEF,KILROYS PARKING LOT (EAST), ,Bloomington,Indiana,,,INACTIVE
132981,10/30/13 0:00,VANDALISM MISCHIEF,CROSSTOWN SHOP CTR, ,Bloomington,Indiana,,,ACT/44
132963,10/28/13 0:00,VANDALISM MISCHIEF,THETA CHI, ,Bloomington,Indiana,,,INACTIVE
132927,10/25/13 0:00,VANDALISM MISCHIEF,ALL OTHER NON-UNIVERSITY, ,Bloomington,Indiana,,,INACTIVE
132925,10/25/13 0:00,VANDALISM MISCHIEF,PARK AVENUE/SOUTH OF 10TH, ,Bloomington,Indiana,,,INACTIVE
132924,10/25/13 0:00,VANDALISM MISCHIEF,PARK AVENUE/SOUTH OF 10TH, ,Bloomington,Indiana,,,INACTIVE
132891,10/22/13 0:00,VANDALISM MISCHIEF,MUSIC PRACTICE BLDG, ,Bloomington,Indiana,,,INACTIVE
132888,10/21/13 0:00,VANDALISM MISCHIEF,ALL OTHER NON-UNIVERSITY, ,Bloomington,Indiana,,,INACTIVE
132879,10/20/13 0:00,VANDALISM MISCHIEF,THETA CHI, ,Bloomington,Indiana,,,INACTIVE
132861,10/19/13 0:00,VANDALISM MISCHIEF,READ CENTER, ,Bloomington,Indiana,,,INACTIVE
132734,10/8/13 0:00,VANDALISM MISCHIEF,MCNUTT QUAD, ,Bloomington,Indiana,,,INACTIVE
132732,10/8/13 0:00,VANDALISM MISCHIEF,POPLARS PARKING GARAGE, ,Bloomington,Indiana,,,INACTIVE
132729,10/7/13 0:00,VANDALISM MISCHIEF,FINE ARTS DEPT MAIN OFFICE, ,Bloomington,Indiana,,,INACTIVE
132717,10/6/13 0:00,VANDALISM MISCHIEF,READ CENTER, ,Bloomington,Indiana,,,INACTIVE
132715,10/6/13 0:00,VANDALISM MISCHIEF,EIGENMANN HALL, ,Bloomington,Indiana,,,INACTIVE
132687,10/5/13 0:00,VANDALISM MISCHIEF,FOSTER BACK LOT, ,Bloomington,Indiana,,,Closed No Arrest
132665,10/4/13 0:00,VANDALISM MISCHIEF,ALL OTHER PARKING AREAS, ,Bloomington,Indiana,,,INACTIVE
132647,10/3/13 0:00,VANDALISM MISCHIEF,SIGMA CHI, ,Bloomington,Indiana,,,INACTIVE
132621,10/1/13 0:00,VANDALISM MISCHIEF,ERNIE PYLE HALL, ,Bloomington,Indiana,,,INACTIVE
132611,9/30/13 0:00,VANDALISM MISCHIEF,7TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,INACTIVE
132522,9/23/13 0:00,VANDALISM MISCHIEF,11TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,INACTIVE
132508,9/22/13 0:00,VANDALISM MISCHIEF,FOSTER JENKINSON HALL, ,Bloomington,Indiana,,,ACTIVE
132496,9/21/13 0:00,VANDALISM MISCHIEF,MUSICAL ARTS CENTER, ,Bloomington,Indiana,,,INACTIVE
132491,9/21/13 0:00,VANDALISM MISCHIEF,EIGENMANN PARKING LOT, ,Bloomington,Indiana,,,ACT/80
132490,9/21/13 0:00,VANDALISM MISCHIEF,SIMON MUSIC LIB/RECIT, ,Bloomington,Indiana,,,INACTIVE
132463,9/19/13 0:00,VANDALISM MISCHIEF,ATHLETIC/WHITE LOT, ,Bloomington,Indiana,,,INACTIVE
143163,11/7/14 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,INACTIVE
143138,11/6/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed By Arrest
143057,10/31/14 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
142817,10/15/14 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
142675,10/2/14 0:00,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed No Arrest
143635,12/29/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
143485,12/7/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
143457,12/5/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
143439,12/4/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
143398,11/30/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
143048,10/31/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
142959,10/24/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
142934,10/22/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
142806,10/14/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
142676,10/2/14 0:00,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
143502,12/9/14 0:00,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed By Arrest
142735,10/6/14 0:00,TRAFFIC HAZARD,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,
142900,10/19/14 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,10TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,INACTIVE
142899,10/19/14 0:00,ASSAULT- SIMPLE NOT AGGRAVATED,10TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,INACTIVE
143612,12/20/14 0:00,DRIVING UNDER THE INFLUENCE,10TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
143523,12/11/14 0:00,DRIVING UNDER THE INFLUENCE,10TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
143122,11/5/14 0:00,DRIVING UNDER THE INFLUENCE,10TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
143501,12/9/14 0:00,ILLEGAL POSSESSION/CONSUMPTION,10TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
